CUSTOMERRECORD|GEA092|GM55832127|GM55832127 M064 1|20260401|WIFI SCOTLAND LLP|W Shaw|Taigh Na Siach|AB38 9RN|1|1|Generic Ethernet Access||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA14920101|Rental||20260401|20260430|#|IV31 6RX||OR014-1222541791258||1||2237|2237|1|||||||OGEA14920101||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14920465|Rental||20260401|20260430|#|IV30 5QY||OR014-1222542125816||1||2739|2739|1|||||||OGEA14920465||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA14921853|Rental||20260401|20260430|#|IV30 8XE||OR014-1222543329797||1||3145|3145|1|||||||OGEA14921853||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14972047|Rental||20260401|20260430|#|IV30 8XE||OR014-1222593052552||1||2739|2739|1|||||||OGEA14972047||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA14972299|Rental||20260401|20260430|#|IV30 8XE||OR014-1222593324267||1||2237|2237|1|||||||OGEA14972299||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 160/30 Equinox|GEA FTTP 160/30M Equinox Standard|OGEA14972659|Rental||20260401|20260430|#|IV30 8XE||OR014-1222593866672||1||2739|2739|1|||||||OGEA14972659||||||||||5.1.3|FTTP Up to 160Mbit/s / 30Mbit/s|Fibre|30Mbit/s|160Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02024||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA15040147|Rental||20260401|20260430|#|IV31 6SG||OR014-1222656240167||1||3145|3145|1|||||||OGEA15040147||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 1000/115 Equinox|GEA FTTP 1000/115M Equinox Standard|OGEA15045873|Rental||20260401|20260430|11|IV31 6QL||OR014-1226631563372||1||4050|4050|1|||||||OGEA15045873||||||||||5.1.3|FTTP Up to 1000Mbit/s /115Mbit/s|Fibre|115Mbit/s|1000Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02040||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 330/50 Equinox|GEA FTTP 330/50M Equinox Standard|OGEA15068127|Rental||20260401|20260430|#|IV31 6SG||OR014-1222678800631||1||3145|3145|1|||||||OGEA15068127||||||||||5.1.3|FTTP Up to 330Mbit/s / 50Mbit/s|Fibre|50Mbit/s|330Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02034||||||||||||
PRODUCTCHARGE|GEA-FTTP Data peak 80/20 Equinox|GEA FTTP 80/20M Equinox Standard|OGEA15091381|Rental||20260401|20260430|#|IV30 5RH||OR014-1222703476062||1||2237|2237|1|||||||OGEA15091381||||||||||5.1.3|FTTP Up to 80Mbit/s / 20Mbit/s|Fibre|20Mbit/s|80Mbit/s|N|Equinox|||||||||||||||||||NGAFTTPX02014||||||||||||
